Participant,GoodBad,Angle1,Angle2,Angle3,Angle4
1,2,50.7635,30.5401,47.4436,55.5527
1,2,47.4292,26.9117,50.9194,60.4067
1,2,45.9087,25.2803,52.5274,62.7728
1,2,42.2548,21.7843,56.0682,67.347
1,2,39.1268,18.3482,59.0789,69.7506
1,2,36.5154,15.5754,62.88,72.3715
1,2,31.9169,12.6489,68.0598,76.4852
1,2,27.8296,9.2383,71.3436,79.6584
1,2,21.0344,3.797,75.1992,84.4079
1,2,17.614,1.2545,77.1289,86.4818
1,2,13.8275,1.5181,78.8325,86.9061
1,2,10.0247,2.2623,80.1211,86.0497
1,2,9.0382,3.716,80.2131,85.0213
1,2,10.7936,5.4262,78.8197,83.9224
1,2,11.0218,6.1372,77.562,83.4287
1,2,11.1983,6.7647,76.4749,82.9785
1,2,10.9447,7.2641,76.2834,82.408
1,2,10.6819,7.5163,76.3425,82.0311
1,2,10.4509,7.6724,76.2505,81.7958
1,2,10.3831,7.9801,75.9707,81.4693
1,2,10.2217,8.4183,75.7691,81.1286
1,2,10.0605,8.9438,75.7232,80.7561
1,2,10.1211,9.4544,75.6465,80.3734
1,2,10.5727,10.1367,75.2889,79.9129
1,2,11.0032,10.6985,75.0455,79.5385
1,2,11.0917,10.6809,75.2272,79.501
2,0,19.9669,21.8918,72.9436,77.6274
2,0,12.6461,12.1563,75.8339,82.0555
2,0,12.582,12.2154,75.8979,81.9213
2,0,12.4928,12.0193,75.9048,81.8669
2,0,12.435,11.9953,75.901,81.8687
2,0,12.4383,12.0255,75.9639,81.8177
2,0,12.4509,12.0215,76.0045,81.7308
2,0,12.4804,11.9349,75.9969,81.6976
2,0,12.5304,11.8349,75.9994,81.731
2,0,12.6249,11.6305,75.998,81.7417
2,0,12.4984,11.2415,76.0352,81.6259
2,0,12.6178,10.6467,75.9693,81.7341
2,0,13.3406,10.145,75.5549,81.9759
2,0,14.1929,10.0545,75.1455,81.9974
2,0,14.6565,10.765,74.7723,82.1234
2,0,14.7902,11.5211,74.3998,81.8935
2,0,15.1043,12.4996,73.9416,81.5065
2,0,15.2395,13.6021,73.618,80.8661
2,0,15.7063,14.5831,72.84,79.4851
2,0,16.6086,16.2843,71.5185,76.9349
2,0,17.2277,17.5344,70.5362,74.978
2,0,18.1855,19.4865,69.1415,72.0835
2,0,19.8837,22.7208,67.2707,67.5019
2,0,22.1453,25.3822,64.8177,63.2999
2,0,24.9839,27.0438,61.4276,60.1171
2,0,26.7553,28.2332,58.7639,57.8396
2,0,27.6823,28.9868,56.6154,55.7778
2,0,28.97,29.9452,53.7403,52.9658
2,0,29.8696,30.6683,51.3116,50.5267
2,0,31.2634,31.5598,47.9811,47.3197
2,0,32.3862,32.0148,45.1431,44.7253
2,0,33.1122,33.2636,42.6049,40.7689
2,0,33.9922,34.8134,39.8802,36.6377
2,0,35.5914,35.956,36.672,33.2088
2,0,37.1859,36.8488,33.499,30.4696
2,0,38.0993,37.826,31.5623,28.4377
2,0,39.4569,38.9481,29.6145,26.5942
2,0,40.299,39.7024,28.7317,25.273
2,0,41.7678,41.2273,27.8043,23.7164
2,0,43.3161,42.3768,27.5658,23.6791
2,0,44.3092,43.5651,28.9817,24.4013
2,0,45.1499,44.919,30.5199,24.9147
2,0,46.1329,46.1901,31.8247,25.6111
2,0,48.5842,48.151,33.3554,26.9557
2,0,51.5182,50.2686,35.1623,29.3718
2,0,52.8412,51.965,39.1353,32.211
2,0,52.7232,53.1355,42.9897,34.6021
2,0,53.0679,54.1481,46.0347,36.8689
2,0,53.6115,54.9992,49.1247,38.6403
2,0,54.2674,55.8178,50.8267,39.7543
2,0,55.0173,56.5346,52.2514,40.7568
2,0,55.3132,56.8037,53.2574,40.8735
2,0,55.5457,57.0772,53.6094,40.6286
2,0,55.7881,57.1026,53.9361,40.4443
2,0,55.2737,57.1495,53.7533,39.9578
2,0,55.0537,57.0283,53.4304,39.4571
2,0,55.0446,56.6736,53.2713,39.1283
2,0,54.8676,56.453,53.3497,39.0896
2,0,54.5285,56.3776,54.0977,39.4792
2,0,53.4562,56.2319,56.9003,41.6054
2,0,49.0893,54.3031,65.1869,50.4747
2,0,44.1265,51.652,76.7952,65.4757
2,0,40.2079,50.3124,92.1092,81.465
2,0,38.5651,49.9483,108.9888,98.7843
2,0,39.5389,49.9741,121.6768,112.0684
2,0,41.8455,50.3827,128.474,123.2469
2,0,43.2255,49.8451,131.6601,133.6037
2,0,45.4186,47.7868,137.9616,140.1061
2,0,49.9431,46.6025,153.2615,150.0566
2,0,51.4267,44.9249,163.415,152.7599
2,0,50.3189,44.721,170.4539,153.3479
2,0,50.4733,45.1223,173.904,154.9434
2,0,51.0494,45.2594,174.6969,154.8713
2,0,50.7327,46.0405,173.1555,154.6704
2,0,50.031,46.5884,173.1846,153.0149
2,0,48.9649,47.0532,169.9435,150.1764
2,0,49.1386,47.9292,164.2952,147.3558
2,0,48.4427,49.2508,157.4452,133.0425
2,0,48.5084,51.3676,147.1546,118.501
2,0,48.9017,53.8657,131.2323,104.4878
2,0,52.8699,56.0143,112.6993,87.4897
2,0,58.3586,59.6665,95.2406,74.1776
2,0,61.994,62.0688,82.334,64.5628
2,0,67.0071,64.7517,68.9839,51.9433
2,0,71.2147,67.2148,56.9958,37.7965
2,0,76.2166,69.0585,43.7422,26.4779
2,0,79.597,70.3078,33.4444,22.8397
2,0,79.8855,70.9223,27.6669,24.1409
2,0,79.5115,69.7647,24.6841,23.694
2,0,78.8029,70.9278,21.9269,26.5439
2,0,78.6886,72.3112,20.2946,29.0948
2,0,78.843,72.7219,19.5164,29.3032
2,0,78.9919,72.5515,18.5828,28.3312
2,0,78.569,72.8965,17.2474,27.2491
2,0,78.4992,73.2511,16.3094,25.6764
2,0,78.6528,73.6838,14.3739,23.037
2,0,77.1541,72.8798,17.2825,23.8311
2,0,75.5,69.7264,21.0159,19.7264
2,0,71.0327,66.235,26.3233,16.8478
2,0,65.5634,63.7448,38.243,25.9671
2,0,60.7315,60.7679,56.6514,43.2028
2,0,55.992,57.9317,74.4093,60.7077
2,0,53.7521,57.3587,86.4442,73.6393
2,0,51.9413,56.9938,101.5178,90.4777
2,0,52.3103,56.7527,116.5328,105.8601
2,0,53.9428,56.5932,130.5964,119.0582
2,0,55.9924,55.5853,144.6354,129.1596
2,0,55.3444,53.998,153.7115,133.1037
2,0,53.7877,51.7485,160.7856,137.7309
2,0,53.5174,50.2225,165.8458,142.6711
2,0,51.2526,48.5439,165.6381,144.7266
2,0,50.635,47.6906,166.6065,145.9258
2,0,50.342,47.1636,166.8501,147.4474
2,0,50.1201,47.0337,166.053,146.0657
2,0,49.7481,47.1217,164.9907,145.4573
2,0,49.4697,47.7241,163.6254,144.0923
2,0,48.6291,48.738,159.5671,138.8984
2,0,48.4845,49.9967,152.3904,128.7302
2,0,47.7096,52.1634,145.0539,122.4607
2,0,44.8298,51.7483,136.767,110.8123
2,0,45.8037,54.9011,118.0691,96.8336
2,0,50.7294,59.9531,100.7495,85.0983
2,0,54.8735,62.7801,83.017,72.4876
2,0,60.3184,64.2648,66.2008,57.7567
2,0,66.3469,66.8029,51.2768,45.0418
2,0,70.5725,70.0632,40.4518,35.9049
2,0,74.1762,74.0219,31.3976,26.7182
2,0,76.6077,77.0698,27.5194,26.8404
2,0,79.5382,79.3506,25.8185,31.7596
2,0,79.0195,77.6056,25.1661,31.1232
2,0,78.6602,77.9652,24.8003,32.789
2,0,79.2062,78.6014,25.3869,34.4321
2,0,79.1745,78.353,25.5122,33.9288
2,0,78.3603,78.2274,25.2071,33.3324
2,0,78.2084,77.75,25.5037,33.0975
2,0,77.6894,76.6525,25.4539,31.8555
2,0,77.8101,75.9903,25.6611,31.2711
2,0,77.5649,75.7682,25.5176,31.0869
2,0,77.2499,75.1384,25.2712,30.5861
2,0,77.0707,74.2243,24.9094,29.7733
2,0,77.1539,74.4688,19.5427,24.8589
2,0,76.5685,73.627,14.9941,20.8045
2,0,76.0464,72.3452,13.2356,19.4921
2,0,75.2168,70.388,10.8079,17.8464
2,0,74.1833,68.6365,8.3687,16.4197
2,0,73.1523,66.8494,6.1681,15.6679
2,0,71.5122,64.3566,3.7672,15.1523
2,0,69.5155,62.3682,4.0797,14.5256
2,0,67.6422,60.9849,6.514,14.8919
2,0,65.0832,59.9629,10.0805,16.4606
2,0,61.982,59.0506,14.1748,18.4424
2,0,60.2883,57.2946,17.4148,21.3552
2,0,58.5192,55.4558,20.3883,24.2888
2,0,56.5922,54.1879,23.3314,26.5782
2,0,54.3404,52.5596,27.0207,29.5863
2,0,52.7182,51.218,30.0358,32.2581
2,0,50.8957,49.9129,33.133,34.7817
2,0,48.7902,48.8792,36.5716,36.9762
2,0,47.1466,48.6043,39.1831,38.5806
2,0,44.4921,48.7703,42.3728,40.2564
2,0,43.0148,48.2184,44.5791,41.7864
2,0,41.9796,48.1501,46.7829,43.3712
2,0,40.9298,48.0342,48.4751,44.6775
2,0,39.7643,47.4351,50.7176,47.0865
2,0,38.7903,46.459,52.6008,49.7342
2,0,37.9362,45.3172,54.2235,51.8373
2,0,36.8009,44.4193,56.0853,53.7298
2,0,36.0287,43.6672,58.0136,55.4794
2,0,34.7211,42.3309,59.9743,57.3762
2,0,32.3139,40.8159,61.6724,59.182
2,0,30.3464,38.785,63.481,61.0341
2,0,28.2515,36.1414,65.2659,63.176
2,0,26.8042,35.244,66.6382,64.3593
2,0,25.9698,34.5988,67.3978,65.2094
2,0,25.4092,33.5504,68.0054,66.4714
2,0,24.3083,32.7408,68.7662,67.7419
2,0,23.376,31.969,69.1562,68.8188
2,0,22.7992,31.3203,69.6235,69.6871
2,0,21.5909,30.995,70.5061,70.3039
2,0,20.5839,30.7304,71.3218,70.8245
2,0,19.6746,30.3259,72.1916,71.3463
2,0,19.4062,30.1808,72.3852,71.4788
2,0,19.3979,30.3234,72.801,72.1752
2,0,19.4601,30.1071,72.8845,72.6795
2,0,19.5218,29.8463,72.7255,73.055
2,0,19.736,29.7047,72.6007,73.2156
2,0,20.0572,29.4613,72.7887,73.8628
2,0,20.5991,29.3331,72.7463,74.2169
2,0,20.926,29.6392,72.5728,73.8767
2,0,21.0998,29.1263,72.52,73.9417
2,0,21.1774,28.4013,72.4477,74.3633
2,0,21.1032,27.5847,72.4329,74.902
2,0,20.8941,27.2963,72.5517,75.1464
2,0,20.4171,26.8374,72.8381,75.4943
2,0,20.3334,26.3118,72.8704,75.8024
2,0,20.348,26.0563,72.8416,75.9564
2,0,20.3982,25.8947,72.7535,76.1194
2,0,20.244,25.6382,72.7743,76.244
2,0,20.2456,25.2521,72.8259,76.4562
2,0,20.1397,25.0667,72.9573,76.4726
2,0,19.9586,24.2148,73.0969,76.6354
2,0,20.0591,22.9702,73.0522,77.2017
2,0,20.0463,22.8506,72.985,76.9519
2,1,12.297,12.4322,73.8844,79.9617
2,1,19.2294,9.8484,72.4155,77.7628
2,1,19.0673,10.3353,72.623,77.165
2,1,18.8958,10.4501,72.8303,76.8497
2,1,18.7031,10.2829,73.0032,76.9124
2,1,18.6471,10.1357,73.0417,77.1242
2,1,19.0448,10.1827,72.729,77.1496
2,1,19.2664,10.2026,72.5107,77.1388
2,1,19.2368,10.0625,72.3659,77.2771
2,1,19.1478,9.9784,72.2929,77.4056
2,1,19.213,9.9442,72.2162,77.4727
2,1,19.6519,9.8362,71.9813,77.5596
2,1,19.8248,9.6671,71.8953,77.6194
2,1,19.902,9.3441,71.8669,77.6364
2,1,19.8125,9.4001,71.8784,77.4719
2,1,19.831,9.6779,71.8635,77.2384
2,1,19.8372,10.0045,71.8778,77.013
2,1,19.8636,10.2822,71.8551,76.864
2,1,19.8289,10.7123,71.7919,76.5751
2,1,19.876,11.203,71.5941,76.2394
2,1,20.2756,12.0931,71.0153,75.6435
2,1,21.0504,13.0971,70.1122,74.9117
2,1,21.8283,14.4284,69.1439,74.1506
2,1,22.1968,15.8628,68.1791,73.2644
2,1,22.2095,16.6396,67.6577,72.5472
2,1,22.3443,17.5824,66.7416,71.5691
2,1,22.7322,18.5237,65.7614,70.6297
2,1,22.9116,19.1246,64.9617,69.8111
2,1,23.6547,19.9923,63.5768,68.6351
2,1,24.6839,20.8053,62.2071,67.5595
2,1,25.5838,21.8154,60.7261,66.3943
2,1,25.9373,22.5908,59.8709,65.1944
2,1,25.9828,23.8197,59.1949,63.5752
2,1,26.1719,25.0694,58.7614,62.3923
2,1,26.8156,26.4518,57.6822,61.5157
2,1,26.9857,27.0427,57.1695,60.8457
2,1,27.3513,27.9734,56.43,59.5901
2,1,28.0866,29.0518,55.5406,58.1491
2,1,28.5012,30.0147,55.1093,56.8652
2,1,29.065,31.1188,54.7817,55.3125
2,1,29.4963,31.9722,54.5464,54.1394
2,1,30.2081,33.4411,54.2457,52.4454
2,1,30.817,34.4564,53.9768,51.6469
2,1,32.1067,35.5801,53.2415,50.7618
2,1,33.6266,37.2357,52.7182,49.226
2,1,35.4061,39.1868,52.5471,47.8127
2,1,36.553,40.491,52.4814,47.2027
2,1,38.072,42.0991,52.4038,46.6755
2,1,39.3201,43.5307,52.2827,46.126
2,1,40.9765,45.312,52.0704,45.8777
2,1,42.3803,47.2342,52.1835,45.809
2,1,43.7245,48.753,52.2982,45.7269
2,1,45.7281,50.7831,52.1006,45.6002
2,1,46.9602,52.2664,52.1924,45.504
2,1,48.188,54.4391,53.2801,45.2099
2,1,49.0395,55.7004,54.1588,45.2118
2,1,50.3339,57.3019,54.7926,45.2737
2,1,51.2702,58.4871,55.2734,45.721
2,1,52.4316,60.0746,55.7934,46.1597
2,1,53.8118,61.6757,56.1217,46.0841
2,1,54.4783,62.7047,56.285,45.853
2,1,55.3106,63.6339,56.4375,45.7496
2,1,55.8957,64.2214,56.5862,45.8442
2,1,56.3429,64.5242,57.071,46.3552
2,1,56.7105,64.535,57.357,47.3529
2,1,56.925,64.2021,57.855,48.9417
2,1,56.5807,63.3295,59.9055,51.5819
2,1,56.3072,62.5703,61.4621,54.4835
2,1,56.4705,61.3749,62.7437,59.5115
2,1,56.5549,60.3817,63.9479,64.2023
2,1,56.517,59.5605,65.3943,70.1903
2,1,56.5463,58.5336,66.65,77.2723
2,1,56.599,58.0663,67.4233,81.3745
2,1,56.29,57.4677,69.9191,91.2322
2,1,55.7855,57.2121,73.344,101.8852
2,1,55.5428,57.0665,76.4563,111.9004
2,1,55.9485,57.0775,78.0063,120.6056
2,1,56.1628,56.2645,80.6882,130.1264
2,1,56.2523,56.1271,82.8802,136.1654
2,1,56.4624,57.5312,85.1503,144.9121
2,1,56.8021,57.9879,86.6238,147.6127
2,1,57.4442,56.603,87.951,148.4313
2,1,57.6008,56.6513,89.2684,151.7916
2,1,57.5637,56.8389,90.7529,153.2998
2,1,57.4493,57.5235,92.2744,154.5496
2,1,57.2926,57.3673,93.9141,154.6838
2,1,57.4726,57.7183,93.5167,153.5663
2,1,57.4731,57.3264,92.9164,152.3529
2,1,56.9238,56.3742,92.6877,150.2195
2,1,56.6411,55.6826,92.3019,147.0806
2,1,56.7327,54.808,91.4207,140.2609
2,1,57.0753,53.8683,90.7588,133.9739
2,1,57.0616,53.4048,90.2768,126.6359
2,1,57.4231,52.7727,88.803,111.8702
2,1,57.8221,54.2925,87.3739,97.5941
2,1,58.2915,56.6918,85.5788,86.3829
2,1,58.6293,57.5842,84.1701,79.6119
2,1,59.9063,58.8283,80.7674,69.8159
2,1,61.5241,61.007,77.1857,58.0678
2,1,63.014,66.8609,75.1891,40.465
2,1,64.5573,73.2037,73.2603,27.5053
2,1,65.9424,78.6978,70.2385,20.1965
2,1,66.6064,80.4234,69.1953,20.6117
2,1,67.2244,80.6599,68.6692,21.5605
2,1,68.3517,81.5458,67.1931,23.8163
2,1,69.1028,83.4152,65.8354,27.4796
2,1,69.501,84.0445,65.5529,29.1515
2,1,69.7505,84.4706,64.9906,29.7168
2,1,70.7032,85.1998,63.7021,30.7609
2,1,71.23,85.5324,62.9943,31.0768
2,1,71.3074,85.8821,62.7718,31.2876
2,1,71.4871,85.9362,62.4203,30.8823
2,1,71.5952,85.4832,62.1957,29.6566
2,1,71.8405,84.9032,61.9917,26.7203
2,1,71.7547,83.1498,62.0404,22.2814
2,1,71.5548,79.8394,62.39,15.578
2,1,71.0471,76.6584,63.4162,14.6698
2,1,68.916,73.4937,67.166,21.1282
2,1,64.8745,70.4915,74.3615,30.8736
2,1,61.9778,68.2607,80.3021,38.4467
2,1,59.2641,66.3407,86.923,48.481
2,1,58.1573,64.9171,91.0421,58.1437
2,1,58.0426,64.1978,94.0646,71.6914
2,1,57.2064,65.1498,98.7633,88.636
2,1,56.1598,65.993,103.2528,99.3621
2,1,55.1327,67.797,109.8311,114.1716
2,1,54.4437,68.3566,114.6696,124.8275
2,1,54.0135,68.2201,117.645,130.6256
2,1,53.647,69.3677,120.1332,139.1667
2,1,53.4921,70.9203,121.7736,144.9026
2,1,53.6986,71.5538,122.3969,142.2252
2,1,54.1714,72.423,123.3595,143.0756
2,1,53.8237,71.3847,124.3807,142.9849
2,1,53.2983,69.8007,123.576,141.5381
2,1,52.9876,68.4292,123.1672,142.1646
2,1,52.9164,67.2987,123.7093,140.496
2,1,53.1659,66.2263,122.1447,137.9274
2,1,53.4652,64.4499,120.3935,132.3651
2,1,53.7507,62.9011,118.8628,123.5548
2,1,53.8732,60.6979,116.4053,116.1219
2,1,54.4131,59.9447,113.1991,111.4248
2,1,55.7254,60.8918,108.6461,101.3325
2,1,56.8507,61.9703,105.6267,91.0894
2,1,58.5287,63.2454,100.58,77.981
2,1,60.2277,66.1684,96.2675,65.0808
2,1,61.6769,70.5446,93.546,50.9121
2,1,62.7315,75.6715,90.5081,37.1402
2,1,64.48,80.1744,86.7408,27.2276
2,1,66.2025,84.0756,83.4911,21.0552
2,1,68.7893,85.0339,78.6837,20.4828
2,1,72.6392,85.3887,71.521,21.0119
2,1,76.3083,86.8866,64.7302,25.4597
2,1,79.7874,87.3924,58.7861,28.6385
2,1,82.8154,87.4582,53.3768,30.2228
2,1,83.5487,87.5278,51.7408,29.1379
2,1,84.4805,88.2618,50.4631,30.8941
2,1,87.3731,88.3241,46.7154,30.1617
2,1,86.7167,87.9177,46.9589,27.5624
2,1,85.8282,88.1473,48.0822,26.9373
2,1,86.5173,88.5937,47.3467,26.6497
2,1,87.5139,88.4648,46.1202,25.4757
2,1,87.376,88.1179,46.0381,24.6068
2,1,87.3196,87.7246,45.8688,23.5659
2,1,87.4304,87.1103,45.3012,22.2169
2,1,87.6296,86.1579,44.5445,20.0274
2,1,87.312,85.8057,44.4528,18.7202
2,1,87.3338,85.4819,43.9477,17.3349
2,1,87.5581,85.1891,42.8524,16.2897
2,1,87.5815,85.0929,41.8493,15.5705
2,1,88.2575,84.7081,39.8676,14.3283
2,1,88.3765,84.2737,37.7465,12.7766
2,1,87.6552,83.4117,36.7081,10.7242
2,1,86.7126,82.5474,35.6342,9.6837
2,1,85.4735,81.0594,34.186,8.8139
2,1,83.9597,78.7545,33.2035,5.1023
2,1,82.9902,77.5294,32.2314,4.2404
2,1,81.7609,76.2411,30.8772,4.2152
2,1,80.3532,73.8379,30.2126,4.7584
2,1,78.6781,71.3683,29.7842,7.7655
2,1,76.9629,69.7916,29.47,10.3273
2,1,75.5584,67.6749,29.3692,13.3379
2,1,73.5432,64.9635,29.3826,17.4354
2,1,72.0597,63.5461,29.4303,19.5928
2,1,70.3125,60.9735,29.5141,23.2541
2,1,68.6675,58.8626,29.7092,26.3185
2,1,66.6358,56.6945,30.339,29.5773
2,1,65.0091,55.6847,31.1445,31.323
2,1,63.0178,53.9575,32.1811,33.7747
2,1,60.8754,51.6585,33.7098,36.7103
2,1,59.3678,49.8886,34.6859,38.9807
2,1,57.9649,48.1655,35.5354,41.3851
2,1,56.2588,47.1048,36.8242,42.9872
2,1,53.6597,45.9441,39.2036,44.8528
2,1,52.0425,44.6092,40.5927,46.9668
2,1,48.6687,42.8927,43.5086,49.7666
2,1,43.9259,41.3355,47.8527,52.2868
2,1,40.1415,38.7323,51.1342,56.0668
2,1,36.5769,35.6546,53.6487,60.5441
2,1,33.4037,35.0236,55.6814,61.9338
2,1,30.7197,35.0904,57.4485,62.5403
2,1,30.4962,34.965,57.317,63.2462
2,1,30.1225,34.399,57.5442,64.6314
2,1,29.25,33.4413,58.4283,66.0787
2,1,27.4718,31.118,59.9529,68.3711
2,1,25.4103,27.7076,61.483,71.0309
2,1,24.4284,24.8887,62.212,73.5732
2,1,23.3245,21.2364,63.0599,76.1865
2,1,22.1758,18.5549,64.0021,77.5727
2,1,19.8682,16.0257,65.9564,79.1132
2,1,18.0264,14.2864,67.5602,80.3439
2,1,15.7922,12.1921,69.3362,81.7913
2,1,13.8516,11.0893,70.9423,82.8064
2,1,13.0401,10.7583,71.882,83.0488
2,1,12.6718,10.741,72.6514,82.7488
2,1,12.8653,10.9544,72.8192,82.4289
2,1,14.2954,11.541,72.1571,81.5998
2,1,15.6352,12.0595,71.5692,80.9991
2,1,15.6783,12.4874,72.0148,80.6107
2,1,14.8167,13.0285,73.0559,80.2896
2,1,13.6173,13.4846,74.4915,80.0827
2,1,12.6555,13.7907,75.4045,79.9801
2,1,12.5901,14.0147,75.287,79.8317
2,1,12.934,14.1198,74.5943,79.6858
2,1,13.0315,14.0768,74.1366,79.5735
2,1,12.6891,13.8522,74.1083,79.7393
2,1,12.4524,13.5175,74.1894,79.9202
2,1,12.3424,13.0605,74.0964,80.0358
2,1,12.3599,12.7959,73.9298,80.0557
2,1,12.3642,12.5651,73.8171,80.0241
2,2,26.1173,16.7004,68.9378,78.6076
2,2,9.3423,10.4938,78.8197,83.9224
2,2,9.8737,11.4152,77.562,83.4287
2,2,10.5294,12.243,76.4749,82.9785
2,2,10.5213,12.8565,76.2834,82.408
2,2,10.2908,13.2017,76.3425,82.0311
2,2,10.0628,13.5556,76.2505,81.7958
2,2,10.0997,14.057,75.9707,81.4693
2,2,10.0256,14.6856,75.7691,81.1286
2,2,10.029,15.3462,75.7232,80.7561
2,2,10.3582,15.9098,75.6465,80.3734
2,2,11.0554,16.4092,75.2889,79.9129
2,2,11.6713,16.8811,75.0455,79.5385
2,2,11.9828,16.9395,75.2272,79.501
2,2,12.7158,16.7863,75.3405,79.6693
2,2,14.5622,16.776,74.6967,79.5967
2,2,15.6787,16.6675,74.1682,79.6012
2,2,16.0635,16.4422,73.9461,79.7862
2,2,15.5413,16.3156,74.021,79.8598
2,2,14.9237,16.0833,74.1946,80.0045
2,2,14.5343,15.8581,74.3682,80.1335
2,2,13.5333,15.4847,74.828,80.3664
2,2,12.9075,15.2567,75.1253,80.4151
2,2,12.4373,15.0926,75.3544,80.4074
2,2,12.082,14.9582,75.5348,80.4125
2,2,12.0775,14.8359,75.4924,80.4561
2,2,12.0437,14.7116,75.3138,80.4734
2,2,11.6932,14.9809,75.5875,80.2711
2,2,11.8043,15.5508,75.4159,79.9678
2,2,11.9641,15.8641,75.259,79.7031
2,2,12.4124,16.1351,75.1606,79.4857
2,2,12.8489,16.334,74.9956,79.308
2,2,13.487,16.9966,74.7268,78.9155
2,2,14.0072,17.174,74.6029,78.8915
2,2,14.7321,17.3132,74.2666,78.7571
2,2,14.9079,17.8678,74.1711,78.3289
2,2,14.8759,19.0364,74.2548,77.1879
2,2,15.1731,20.2868,73.8203,75.6577
2,2,16.4722,21.5813,72.7157,74.0376
2,2,17.8356,23.3425,71.5768,71.7236
2,2,18.8475,24.5317,70.7398,69.924
2,2,20.5757,26.4546,69.618,67.0006
2,2,22.3483,29.2481,68.4029,64.1102
2,2,24.486,32.2901,66.8787,61.1651
2,2,26.8452,34.9052,65.2648,57.6035
2,2,29.5409,37.1728,63.4685,54.0489
2,2,32.6866,39.0942,61.3075,50.8788
2,2,35.3635,40.3094,59.5408,48.5234
2,2,37.5876,41.4226,58.0553,45.8314
2,2,39.2629,42.5995,56.9514,42.9959
2,2,40.2827,43.2809,56.3392,41.3376
2,2,41.9921,44.2494,55.2793,38.6528
2,2,43.3384,45.3097,54.1674,36.6973
2,2,44.7816,46.4384,52.944,34.5166
2,2,46.1368,47.2974,51.9086,32.6947
2,2,47.2433,48.3491,51.1761,31.2957
2,2,47.8598,49.1529,50.8229,30.8908
2,2,48.8739,49.8555,50.4116,30.7744
2,2,49.7698,50.7296,50.0532,30.6005
2,2,50.9088,51.9691,49.2787,30.9295
2,2,52.1059,53.0724,48.621,31.7783
2,2,53.2384,53.9093,48.3071,32.698
2,2,54.152,54.9615,48.1146,33.3013
2,2,55.121,55.9499,47.8465,33.9984
2,2,56.1592,56.859,47.5152,34.7782
2,2,56.9146,57.647,47.3555,34.9161
2,2,57.6212,58.2128,47.4937,35.0873
2,2,58.0158,58.3931,47.632,35.3325
2,2,58.6808,58.4958,47.41,35.6647
2,2,58.9108,58.0085,47.4264,35.8559
2,2,58.938,57.8704,47.7592,35.8808
2,2,59.0803,57.8197,47.8828,36.03
2,2,59.247,57.6447,47.9232,36.8521
2,2,58.9363,56.2652,49.783,40.7634
2,2,56.5873,53.5486,55.3129,47.734
2,2,53.1841,51.0288,63.3772,57.3662
2,2,49.6006,49.157,73.5741,66.1955
2,2,46.1648,47.3363,86.7989,77.4765
2,2,45.0374,46.4585,94.4586,85.7873
2,2,44.7873,46.1238,104.8818,96.9084
2,2,44.98,46.2075,110.038,103.0488
2,2,45.2297,48.4812,118.3428,117.5379
2,2,45.8661,50.5164,122.8312,125.8963
2,2,45.5239,50.9229,125.1599,132.5681
2,2,46.1254,52.1497,126.9335,137.3991
2,2,46.5586,54.5193,127.5698,144.679
2,2,45.9736,54.7215,126.7792,146.5473
2,2,46.6161,55.6703,126.903,148.6541
2,2,46.826,53.4116,126.6895,150.4781
2,2,46.972,51.8091,126.3223,148.4588
2,2,47.8647,51.4896,126.8491,146.7228
2,2,48.5476,50.8942,127.3362,145.2797
2,2,49.0532,50.106,127.4966,142.1021
2,2,48.138,50.1073,125.9354,139.0667
2,2,47.5613,49.4729,123.4063,130.7146
2,2,48.0445,48.9652,121.4887,122.0356
2,2,48.0255,49.831,117.2648,113.6655
2,2,48.3479,50.3969,114.089,101.8223
2,2,49.6992,53.852,111.3768,79.9611
2,2,50.3322,57.0532,105.6856,68.0631
2,2,55.4279,60.1296,89.1385,51.3874
2,2,66.5217,63.2421,68.0773,35.7513
2,2,79.3348,67.4811,46.8804,24.439
2,2,88.5538,71.7957,31.5391,25.8601
2,2,94.8475,74.5527,20.8072,31.6464
2,2,94.9305,73.4054,19.5471,29.8524
2,2,97.041,74.9928,14.2629,32.5714
2,2,98.8594,75.1109,11.451,33.2928
2,2,98.4975,74.0308,12.2292,31.2635
2,2,99.5313,74.4544,11.0901,31.4904
2,2,99.807,74.8293,10.5572,31.4774
2,2,99.4226,75.1055,11.9107,30.7433
2,2,98.9303,75.1052,13.2063,29.8216
2,2,98.3714,74.4482,14.693,27.6718
2,2,95.8718,72.4435,19.5609,25.3506
2,2,90.6948,69.655,29.1029,26.2762
2,2,82.9272,65.7381,45.5558,34.4817
2,2,75.8973,62.9637,60.3048,45.4651
2,2,69.2583,60.2654,76.4425,56.9539
2,2,64.8827,57.8385,93.3222,69.1386
2,2,63.6504,56.1852,104.1956,79.3186
2,2,63.2282,54.1345,117.7342,93.9918
2,2,64.2441,53.1854,127.0097,105.5609
2,2,66.5355,53.9393,137.1197,121.6314
2,2,68.2237,55.1423,143.1175,132.2967
2,2,68.0571,54.3257,143.6697,135.2716
2,2,68.9888,54.6929,145.6261,139.344
2,2,69.2504,54.8332,146.2304,141.0334
2,2,69.4185,54.6792,146.2238,139.9891
2,2,69.4232,54.8855,145.9388,139.354
2,2,69.5618,54.927,145.9033,138.2606
2,2,69.3712,54.8876,145.4768,136.3321
2,2,69.0015,54.7001,144.9365,133.7498
